ID,index,DATE,room,floor,indoor T,indoor RH,co2,outT,value,tsv,spmv
1952,2253,2023-07-03 21:00:00+00:00,129.0,1.0,21.0,55.7,393.7,14.9,0.4,-0.5,-1.01
1953,2254,2023-07-03 22:00:00+00:00,129.0,1.0,20.9,56.7,393.0,14.8,0.4,-0.5,-1.04
1954,2255,2023-07-03 23:00:00+00:00,129.0,1.0,20.9,57.0,394.0,14.6,0.4,-0.5,-1.04
1955,2256,2023-07-04 00:00:00+00:00,129.0,1.0,20.9,57.0,394.7,14.8,0.4,-0.5,-1.04
1956,2257,2023-07-04 01:00:00+00:00,129.0,1.0,20.7,58.3,395.7,13.6,0.4,-0.5,-1.09
1957,2258,2023-07-04 02:00:00+00:00,129.0,1.0,20.7,57.7,397.0,14.2,0.4,-0.5,-1.09
1958,2259,2023-07-04 03:00:00+00:00,129.0,1.0,20.6,57.0,397.3,14.6,0.5,-0.5,-1.13
1959,2260,2023-07-04 04:00:00+00:00,129.0,1.0,20.6,56.7,397.7,13.6,0.6,-0.5,-1.13
1960,2261,2023-07-04 05:00:00+00:00,129.0,1.0,20.9,57.0,438.0,14.8,0.8,-0.5,-1.04
1961,2262,2023-07-04 06:00:00+00:00,129.0,1.0,21.1,56.0,460.0,15.2,0.7,-0.4,-0.98
1962,2263,2023-07-04 07:00:00+00:00,129.0,1.0,21.1,55.7,426.7,15.6,0.7,-0.4,-0.99
1963,2264,2023-07-04 08:00:00+00:00,129.0,1.0,21.0,55.0,410.0,15.9,0.8,-0.5,-1.02
1964,2265,2023-07-04 09:00:00+00:00,129.0,1.0,21.4,54.0,492.7,16.0,1.0,-0.8,-0.9
1965,2266,2023-07-04 10:00:00+00:00,129.0,1.0,21.5,54.0,549.3,16.3,0.8,-1.0,-0.87
1966,2267,2023-07-04 11:00:00+00:00,129.0,1.0,21.7,53.0,504.7,16.9,0.8,-1.0,-0.82
1967,2268,2023-07-04 12:00:00+00:00,129.0,1.0,21.7,52.0,487.3,17.4,0.8,-1.0,-0.82
1968,2269,2023-07-04 13:00:00+00:00,129.0,1.0,21.5,51.3,434.0,17.1,0.9,-1.0,-0.89
1969,2270,2023-07-04 14:00:00+00:00,129.0,1.0,21.3,52.7,409.7,14.9,0.6,-0.2,-0.94
1970,2271,2023-07-04 15:00:00+00:00,129.0,1.0,21.2,54.0,404.0,14.0,0.6,-0.4,-0.96
1971,2272,2023-07-04 16:00:00+00:00,129.0,1.0,21.1,54.0,401.7,14.3,0.5,-0.4,-0.99
1972,2273,2023-07-04 17:00:00+00:00,129.0,1.0,21.1,54.3,399.7,14.7,0.4,-0.4,-0.99
1973,2274,2023-07-04 18:00:00+00:00,129.0,1.0,21.0,55.0,399.7,14.0,0.6,-0.5,-1.02
1974,2275,2023-07-04 19:00:00+00:00,129.0,1.0,21.0,54.0,402.0,14.2,0.4,-0.5,-1.02
1975,2276,2023-07-04 20:00:00+00:00,129.0,1.0,21.0,54.0,401.3,14.4,0.4,-0.5,-1.02
1976,2277,2023-07-04 21:00:00+00:00,129.0,1.0,21.0,55.0,400.7,14.3,0.4,-0.5,-1.02
1977,2278,2023-07-04 22:00:00+00:00,129.0,1.0,20.9,55.0,401.3,14.5,0.4,-0.5,-1.05
1978,2279,2023-07-04 23:00:00+00:00,129.0,1.0,20.8,55.7,399.3,14.4,0.4,-0.5,-1.07
1979,2280,2023-07-05 00:00:00+00:00,129.0,1.0,20.7,56.0,399.3,14.4,0.4,-0.5,-1.1
1980,2281,2023-07-05 01:00:00+00:00,129.0,1.0,20.7,57.3,399.3,13.0,0.4,-0.5,-1.1
1981,2282,2023-07-05 02:00:00+00:00,129.0,1.0,20.6,58.0,402.3,13.6,0.4,-0.5,-1.12
1982,2283,2023-07-05 03:00:00+00:00,129.0,1.0,20.9,57.3,402.0,14.1,0.5,-0.5,-1.04
1983,2284,2023-07-05 04:00:00+00:00,129.0,1.0,21.0,57.0,401.7,14.1,0.6,-0.5,-1.01
1984,2285,2023-07-05 05:00:00+00:00,129.0,1.0,21.0,57.7,403.3,15.0,0.7,-0.5,-1.01
1985,2286,2023-07-05 06:00:00+00:00,129.0,1.0,21.0,58.0,403.3,15.9,0.8,-0.5,-1.0
1986,2287,2023-07-05 07:00:00+00:00,129.0,1.0,21.0,58.0,403.0,16.2,0.8,-0.5,-1.0
1987,2288,2023-07-05 08:00:00+00:00,129.0,1.0,21.1,58.0,403.7,16.2,0.8,-0.4,-0.98
1988,2289,2023-07-05 09:00:00+00:00,129.0,1.0,21.1,58.0,404.0,16.6,0.7,-0.4,-0.98
1989,2290,2023-07-05 10:00:00+00:00,129.0,1.0,21.1,58.0,404.0,16.9,0.7,-0.4,-0.98
1990,2291,2023-07-05 11:00:00+00:00,129.0,1.0,21.1,58.0,405.0,17.1,0.7,-0.4,-0.98
1991,2292,2023-07-05 12:00:00+00:00,129.0,1.0,21.1,58.0,405.7,17.1,0.7,-0.4,-0.98
1992,2293,2023-07-05 13:00:00+00:00,129.0,1.0,21.0,58.0,407.0,17.1,0.7,-0.5,-1.0
1993,2294,2023-07-05 14:00:00+00:00,129.0,1.0,21.0,58.0,407.7,16.5,0.7,-0.5,-1.0
1994,2295,2023-07-05 15:00:00+00:00,129.0,1.0,21.0,57.0,407.3,16.4,0.6,-0.5,-1.01
1995,2296,2023-07-05 16:00:00+00:00,129.0,1.0,21.1,57.0,407.3,15.9,0.6,-0.4,-0.98
1996,2297,2023-07-05 17:00:00+00:00,129.0,1.0,21.1,57.0,407.0,15.9,0.5,-0.4,-0.98
1997,2298,2023-07-05 18:00:00+00:00,129.0,1.0,21.0,57.0,408.0,15.4,0.6,-0.5,-1.01
1998,2299,2023-07-05 19:00:00+00:00,129.0,1.0,21.0,55.3,410.0,15.5,0.4,-0.5,-1.02
1999,2300,2023-07-05 20:00:00+00:00,129.0,1.0,21.1,55.7,407.3,15.4,0.4,-0.4,-0.99
2000,2301,2023-07-05 21:00:00+00:00,129.0,1.0,21.1,56.0,407.0,15.3,0.4,-0.4,-0.98
2001,2302,2023-07-05 22:00:00+00:00,129.0,1.0,21.0,56.0,406.7,15.1,0.4,-0.5,-1.01
2002,2303,2023-07-05 23:00:00+00:00,129.0,1.0,21.0,56.0,406.7,15.0,0.4,-0.5,-1.01
2003,2304,2023-07-06 00:00:00+00:00,129.0,1.0,20.9,57.0,407.0,14.8,0.4,-0.5,-1.04
2004,2305,2023-07-06 01:00:00+00:00,129.0,1.0,20.8,59.3,406.3,13.9,0.4,-0.5,-1.06
2005,2306,2023-07-06 02:00:00+00:00,129.0,1.0,20.8,60.0,408.7,14.7,0.4,-0.5,-1.06
2006,2307,2023-07-06 03:00:00+00:00,129.0,1.0,20.7,60.0,408.0,14.8,0.6,-0.5,-1.09
2007,2308,2023-07-06 04:00:00+00:00,129.0,1.0,20.7,61.0,408.7,15.1,0.6,-0.5,-1.08
2008,2309,2023-07-06 05:00:00+00:00,129.0,1.0,20.8,61.7,411.0,16.2,0.7,-0.5,-1.05
2009,2310,2023-07-06 06:00:00+00:00,129.0,1.0,20.8,60.7,411.0,17.0,0.7,-0.5,-1.05
2010,2311,2023-07-06 07:00:00+00:00,129.0,1.0,20.8,58.3,408.3,17.9,0.7,-0.5,-1.06
2011,2312,2023-07-06 08:00:00+00:00,129.0,1.0,20.8,56.7,407.7,17.5,0.7,-0.5,-1.07
2012,2313,2023-07-06 09:00:00+00:00,129.0,1.0,20.7,56.0,407.7,17.2,0.8,-0.5,-1.1
2013,2314,2023-07-06 10:00:00+00:00,129.0,1.0,20.8,56.0,408.0,16.5,0.8,-0.5,-1.07
2014,2315,2023-07-06 11:00:00+00:00,129.0,1.0,20.8,58.0,409.3,15.6,0.7,-0.5,-1.06
2015,2316,2023-07-06 12:00:00+00:00,129.0,1.0,20.9,60.0,424.7,15.4,0.7,-0.5,-1.03
2016,2317,2023-07-06 13:00:00+00:00,129.0,1.0,20.9,60.7,418.7,15.7,0.7,-0.5,-1.02
2017,2318,2023-07-06 14:00:00+00:00,129.0,1.0,20.9,62.0,410.3,15.7,0.8,-0.5,-1.02
2018,2319,2023-07-06 15:00:00+00:00,129.0,1.0,20.9,63.3,406.3,15.3,0.6,-0.5,-1.01
2019,2320,2023-07-06 16:00:00+00:00,129.0,1.0,20.9,64.0,404.7,15.4,0.6,-0.5,-1.01
2020,2321,2023-07-06 17:00:00+00:00,129.0,1.0,20.9,65.3,404.0,15.7,0.5,-0.5,-1.0
2021,2322,2023-07-06 18:00:00+00:00,129.0,1.0,20.8,66.0,404.0,15.7,0.5,-0.5,-1.03
2022,2323,2023-07-06 19:00:00+00:00,129.0,1.0,20.8,64.3,406.0,16.1,0.4,-0.5,-1.04
2023,2324,2023-07-06 20:00:00+00:00,129.0,1.0,21.0,64.0,405.0,16.2,0.5,-0.5,-0.98
2024,2325,2023-07-06 21:00:00+00:00,129.0,1.0,21.0,64.0,406.0,15.8,0.4,-0.5,-0.98
2025,2326,2023-07-06 22:00:00+00:00,129.0,1.0,20.9,63.3,407.3,15.4,0.4,-0.5,-1.01
2026,2327,2023-07-06 23:00:00+00:00,129.0,1.0,20.8,63.0,408.0,14.9,0.4,-0.5,-1.04
2027,2328,2023-07-07 00:00:00+00:00,129.0,1.0,20.7,62.7,408.7,14.9,0.4,-0.5,-1.07
2028,2329,2023-07-07 01:00:00+00:00,129.0,1.0,20.7,63.3,411.0,13.7,0.4,-0.5,-1.07
2029,2330,2023-07-07 02:00:00+00:00,129.0,1.0,20.6,63.0,417.0,13.7,0.4,-0.5,-1.1
2030,2331,2023-07-07 03:00:00+00:00,129.0,1.0,20.5,62.0,411.7,14.2,0.5,-0.5,-1.14
2031,2332,2023-07-07 04:00:00+00:00,129.0,1.0,20.5,62.0,410.3,14.5,0.7,-0.5,-1.14
2032,2333,2023-07-07 05:00:00+00:00,129.0,1.0,20.5,63.0,412.0,15.2,0.7,-0.5,-1.13
2033,2334,2023-07-07 06:00:00+00:00,129.0,1.0,20.6,63.7,411.7,15.7,0.7,-0.5,-1.1
2034,2335,2023-07-07 07:00:00+00:00,129.0,1.0,20.6,65.0,412.3,16.7,0.7,-0.5,-1.09
2035,2336,2023-07-07 08:00:00+00:00,129.0,1.0,20.8,65.0,410.7,17.1,0.7,-0.5,-1.03
2036,2337,2023-07-07 09:00:00+00:00,129.0,1.0,20.8,63.7,406.7,17.8,0.7,-0.5,-1.04
2037,2338,2023-07-07 10:00:00+00:00,129.0,1.0,20.8,61.7,404.7,18.1,0.7,-0.5,-1.05
2038,2339,2023-07-07 11:00:00+00:00,129.0,1.0,20.9,61.0,404.0,18.6,0.7,-0.5,-1.02
2039,2340,2023-07-07 12:00:00+00:00,129.0,1.0,20.8,60.3,403.7,18.8,0.7,-0.5,-1.05
2040,2341,2023-07-07 13:00:00+00:00,129.0,1.0,20.8,58.3,404.0,18.7,0.7,-0.5,-1.06
2041,2342,2023-07-07 14:00:00+00:00,129.0,1.0,20.8,58.3,404.3,18.2,0.7,-0.5,-1.06
2042,2343,2023-07-07 15:00:00+00:00,129.0,1.0,20.9,59.0,404.7,17.7,0.6,-0.5,-1.03
2043,2344,2023-07-07 16:00:00+00:00,129.0,1.0,20.9,59.0,405.3,17.5,0.5,-0.5,-1.03
2044,2345,2023-07-07 17:00:00+00:00,129.0,1.0,20.9,59.0,405.7,16.7,0.4,-0.5,-1.03
2045,2346,2023-07-07 18:00:00+00:00,129.0,1.0,20.8,59.0,406.3,15.9,0.5,-0.5,-1.06
2046,2347,2023-07-07 19:00:00+00:00,129.0,1.0,20.8,57.0,409.0,16.3,0.4,-0.5,-1.07
2047,2348,2023-07-07 20:00:00+00:00,129.0,1.0,20.9,57.0,408.3,16.1,0.4,-0.5,-1.04
2048,2349,2023-07-07 21:00:00+00:00,129.0,1.0,20.8,57.7,408.3,16.1,0.4,-0.5,-1.07
2049,2350,2023-07-07 22:00:00+00:00,129.0,1.0,20.8,58.0,408.3,16.2,0.4,-0.5,-1.06
2050,2351,2023-07-07 23:00:00+00:00,129.0,1.0,20.8,58.3,408.7,16.1,0.4,-0.5,-1.06
2051,2352,2023-07-08 00:00:00+00:00,129.0,1.0,20.7,59.0,409.0,15.9,0.4,-0.5,-1.09
2052,2353,2023-07-08 01:00:00+00:00,129.0,1.0,20.7,61.0,409.3,15.0,0.4,-0.5,-1.08
2053,2354,2023-07-08 02:00:00+00:00,129.0,1.0,20.6,61.0,412.3,15.0,0.4,-0.5,-1.11
2054,2355,2023-07-08 03:00:00+00:00,129.0,1.0,20.6,61.0,413.3,15.1,0.4,-0.5,-1.11
2055,2356,2023-07-08 04:00:00+00:00,129.0,1.0,20.6,61.0,415.0,15.3,0.4,-0.5,-1.11
2056,2357,2023-07-08 05:00:00+00:00,129.0,1.0,20.6,61.7,416.7,16.0,0.5,-0.5,-1.11
2057,2358,2023-07-08 06:00:00+00:00,129.0,1.0,20.6,62.0,412.3,17.5,0.5,-0.5,-1.11
2058,2359,2023-07-08 07:00:00+00:00,129.0,1.0,20.6,63.0,408.0,18.3,0.5,-0.5,-1.1
2059,2360,2023-07-08 08:00:00+00:00,129.0,1.0,20.6,62.0,405.3,19.1,0.5,-0.5,-1.11
2060,2361,2023-07-08 09:00:00+00:00,129.0,1.0,20.7,61.7,403.7,20.2,0.4,-0.5,-1.08
2061,2362,2023-07-08 10:00:00+00:00,129.0,1.0,20.8,62.3,403.3,19.5,0.5,-0.5,-1.05
2062,2363,2023-07-08 11:00:00+00:00,129.0,1.0,20.7,63.7,402.7,17.3,0.5,-0.5,-1.07
2063,2364,2023-07-08 12:00:00+00:00,129.0,1.0,20.8,66.0,400.7,18.4,0.5,-0.5,-1.03
2064,2365,2023-07-08 13:00:00+00:00,129.0,1.0,20.8,67.0,399.0,18.6,0.5,-0.5,-1.03
2065,2366,2023-07-08 14:00:00+00:00,129.0,1.0,20.8,67.3,399.0,17.9,0.5,-0.5,-1.02
2066,2367,2023-07-08 15:00:00+00:00,129.0,1.0,20.8,67.0,401.0,16.4,0.5,-0.5,-1.03
2067,2368,2023-07-08 16:00:00+00:00,129.0,1.0,20.8,68.0,402.0,16.8,0.4,-0.5,-1.02
2068,2369,2023-07-08 17:00:00+00:00,129.0,1.0,20.8,67.7,400.0,16.4,0.4,-0.5,-1.02
2069,2370,2023-07-08 18:00:00+00:00,129.0,1.0,20.8,66.3,399.7,16.6,0.4,-0.5,-1.03
2070,2371,2023-07-08 19:00:00+00:00,129.0,1.0,20.8,64.3,402.0,16.9,0.4,-0.5,-1.04
2071,2372,2023-07-08 20:00:00+00:00,129.0,1.0,20.8,64.0,400.0,16.8,0.5,-0.5,-1.04
2072,2373,2023-07-08 21:00:00+00:00,129.0,1.0,20.8,64.7,399.0,16.8,0.4,-0.5,-1.04
2073,2374,2023-07-08 22:00:00+00:00,129.0,1.0,20.8,65.0,399.3,16.8,0.4,-0.5,-1.03
2074,2375,2023-07-08 23:00:00+00:00,129.0,1.0,20.8,65.0,401.3,16.2,0.4,-0.5,-1.03
2075,2376,2023-07-09 00:00:00+00:00,129.0,1.0,20.7,65.0,403.0,15.8,0.4,-0.5,-1.06
2076,2377,2023-07-09 01:00:00+00:00,129.0,1.0,20.6,65.3,405.7,14.3,0.4,-0.5,-1.09
2077,2378,2023-07-09 02:00:00+00:00,129.0,1.0,20.5,65.0,409.7,15.4,0.4,-0.5,-1.12
2078,2379,2023-07-09 03:00:00+00:00,129.0,1.0,20.6,65.0,410.0,16.4,0.4,-0.5,-1.09
2079,2380,2023-07-09 04:00:00+00:00,129.0,1.0,20.5,65.0,408.7,16.7,0.5,-0.5,-1.12
2080,2381,2023-07-09 05:00:00+00:00,129.0,1.0,20.6,65.0,407.0,16.8,0.5,-0.5,-1.09
2081,2382,2023-07-09 06:00:00+00:00,129.0,1.0,20.6,65.0,405.3,16.6,0.5,-0.5,-1.09
2082,2383,2023-07-09 07:00:00+00:00,129.0,1.0,20.6,65.3,405.0,15.6,0.4,-0.5,-1.09
2083,2384,2023-07-09 08:00:00+00:00,129.0,1.0,20.6,66.0,403.7,15.9,0.4,-0.5,-1.09
2084,2385,2023-07-09 09:00:00+00:00,129.0,1.0,20.6,65.3,402.7,16.1,0.5,-0.5,-1.09
2085,2386,2023-07-09 10:00:00+00:00,129.0,1.0,20.6,65.0,402.0,15.5,0.5,-0.5,-1.09
2086,2387,2023-07-09 11:00:00+00:00,129.0,1.0,20.6,64.0,401.7,16.6,0.4,-0.5,-1.1
2087,2388,2023-07-09 12:00:00+00:00,129.0,1.0,20.5,60.3,399.3,17.1,0.4,-0.5,-1.14
2088,2389,2023-07-09 13:00:00+00:00,129.0,1.0,20.6,58.0,397.3,17.2,0.5,-0.5,-1.12
2089,2390,2023-07-09 14:00:00+00:00,129.0,1.0,20.5,57.0,396.7,17.2,0.5,-0.5,-1.16
2090,2391,2023-07-09 15:00:00+00:00,129.0,1.0,20.5,56.0,397.3,17.1,0.5,-0.5,-1.16
2091,2392,2023-07-09 16:00:00+00:00,129.0,1.0,20.5,54.7,398.0,17.7,0.4,-0.5,-1.17
2092,2393,2023-07-09 17:00:00+00:00,129.0,1.0,20.5,53.3,398.3,18.2,0.5,-0.5,-1.17
2093,2394,2023-07-09 18:00:00+00:00,129.0,1.0,20.5,53.7,400.0,17.0,0.4,-0.5,-1.17
2094,2395,2023-07-09 19:00:00+00:00,129.0,1.0,20.5,54.0,403.0,16.7,0.4,-0.5,-1.17
2095,2396,2023-07-09 20:00:00+00:00,129.0,1.0,20.6,54.0,402.0,16.0,0.5,-0.5,-1.14
2096,2397,2023-07-09 21:00:00+00:00,129.0,1.0,20.5,53.7,403.0,15.3,0.5,-0.5,-1.17
2097,2398,2023-07-09 22:00:00+00:00,129.0,1.0,20.5,53.0,404.3,14.9,0.4,-0.5,-1.17
2098,2399,2023-07-09 23:00:00+00:00,129.0,1.0,20.4,53.0,408.7,14.3,0.4,-0.5,-1.2
2099,2400,2023-07-10 00:00:00+00:00,129.0,1.0,20.4,53.0,411.3,14.1,0.4,-0.5,-1.2
2100,2401,2023-07-10 01:00:00+00:00,129.0,1.0,20.3,53.0,414.7,11.8,0.4,-0.5,-1.23
2101,2402,2023-07-10 02:00:00+00:00,129.0,1.0,20.4,53.0,420.0,12.7,0.4,-0.5,-1.2
2102,2403,2023-07-10 03:00:00+00:00,129.0,1.0,20.6,52.3,418.0,14.0,0.6,-0.5,-1.15
2103,2404,2023-07-10 04:00:00+00:00,129.0,1.0,20.6,52.0,420.7,13.9,0.6,-0.5,-1.15
2104,2405,2023-07-10 05:00:00+00:00,129.0,1.0,20.7,51.7,415.0,15.9,0.7,-0.5,-1.12
2105,2406,2023-07-10 06:00:00+00:00,129.0,1.0,20.7,49.0,407.7,17.2,0.7,-0.5,-1.13
2106,2407,2023-07-10 07:00:00+00:00,129.0,1.0,20.6,47.7,404.3,18.0,0.7,-0.5,-1.17
2107,2408,2023-07-10 08:00:00+00:00,129.0,1.0,20.7,47.0,402.7,18.7,0.7,-0.5,-1.14
2108,2409,2023-07-10 09:00:00+00:00,129.0,1.0,20.6,47.0,403.7,19.8,0.7,-0.5,-1.17
2109,2410,2023-07-10 10:00:00+00:00,129.0,1.0,20.7,48.0,404.0,20.3,0.8,-0.5,-1.14
2110,2411,2023-07-10 11:00:00+00:00,129.0,1.0,20.7,48.0,404.0,19.6,0.7,-0.5,-1.14
2111,2412,2023-07-10 12:00:00+00:00,129.0,1.0,20.7,47.3,404.3,19.9,0.7,-0.5,-1.14
2112,2413,2023-07-10 13:00:00+00:00,129.0,1.0,20.7,48.0,405.0,19.4,0.8,-0.5,-1.14
2113,2414,2023-07-10 14:00:00+00:00,129.0,1.0,20.7,48.0,405.0,19.5,0.6,-0.5,-1.14
2114,2415,2023-07-10 15:00:00+00:00,129.0,1.0,20.7,47.7,404.3,19.6,0.5,-0.5,-1.14
2115,2416,2023-07-10 16:00:00+00:00,129.0,1.0,20.7,47.3,404.3,19.8,0.5,-0.5,-1.14
2116,2417,2023-07-10 17:00:00+00:00,129.0,1.0,20.8,49.0,406.0,19.4,0.5,-0.5,-1.1
2117,2418,2023-07-10 18:00:00+00:00,129.0,1.0,20.8,52.7,407.0,18.3,0.5,-0.5,-1.09
2118,2419,2023-07-10 19:00:00+00:00,129.0,1.0,20.8,52.0,409.0,17.9,0.5,-0.5,-1.09
2119,2420,2023-07-10 20:00:00+00:00,129.0,1.0,20.9,52.0,408.0,17.5,0.4,-0.5,-1.06
2120,2421,2023-07-10 21:00:00+00:00,129.0,1.0,20.9,53.0,408.0,16.8,0.4,-0.5,-1.06
2121,2422,2023-07-10 22:00:00+00:00,129.0,1.0,20.9,54.0,415.3,16.6,0.4,-0.5,-1.05
2122,2423,2023-07-10 23:00:00+00:00,129.0,1.0,20.8,55.0,425.7,16.7,0.4,-0.5,-1.08
2123,2424,2023-07-11 00:00:00+00:00,129.0,1.0,20.7,55.3,437.7,15.8,0.4,-0.5,-1.1
2124,2425,2023-07-11 01:00:00+00:00,129.0,1.0,20.7,57.0,447.7,13.4,0.4,-0.5,-1.1
2125,2426,2023-07-11 02:00:00+00:00,129.0,1.0,20.6,57.0,457.3,13.1,0.4,-0.5,-1.13
2126,2427,2023-07-11 03:00:00+00:00,129.0,1.0,20.6,57.0,459.0,14.9,0.6,-0.5,-1.13
2127,2428,2023-07-11 04:00:00+00:00,129.0,1.0,20.6,57.0,454.0,15.7,0.7,-0.5,-1.13
2128,2429,2023-07-11 05:00:00+00:00,129.0,1.0,20.6,57.0,440.0,17.4,0.7,-0.5,-1.13
2129,2430,2023-07-11 06:00:00+00:00,129.0,1.0,20.6,59.0,422.0,18.1,0.7,-0.5,-1.12
2130,2431,2023-07-11 07:00:00+00:00,129.0,1.0,20.8,61.7,418.0,18.4,0.7,-0.5,-1.05
2131,2432,2023-07-11 08:00:00+00:00,129.0,1.0,21.0,61.0,429.0,19.0,0.8,-0.5,-0.99
2132,2433,2023-07-11 09:00:00+00:00,129.0,1.0,21.1,58.0,430.3,19.4,0.8,-0.4,-0.98
2133,2434,2023-07-11 10:00:00+00:00,129.0,1.0,21.0,57.7,417.3,18.7,0.7,-0.5,-1.01
2134,2435,2023-07-11 11:00:00+00:00,129.0,1.0,21.0,57.7,415.3,18.4,0.7,-0.5,-1.01
2135,2436,2023-07-11 12:00:00+00:00,129.0,1.0,21.1,57.3,427.0,18.6,0.7,-0.4,-0.98
2136,2437,2023-07-11 13:00:00+00:00,129.0,1.0,21.1,57.3,418.0,18.5,0.7,-0.4,-0.98
2137,2438,2023-07-11 14:00:00+00:00,129.0,1.0,21.1,57.3,409.3,18.2,0.6,-0.4,-0.98
2138,2439,2023-07-11 15:00:00+00:00,129.0,1.0,21.1,58.0,405.3,17.9,0.6,-0.4,-0.98
2139,2440,2023-07-11 16:00:00+00:00,129.0,1.0,21.0,59.0,403.7,18.0,0.5,-0.5,-1.0
2140,2441,2023-07-11 17:00:00+00:00,129.0,1.0,21.0,58.7,402.7,18.1,0.5,-0.5,-1.0
2141,2442,2023-07-11 18:00:00+00:00,129.0,1.0,20.9,57.0,402.0,17.6,0.5,-0.5,-1.04
2142,2443,2023-07-11 19:00:00+00:00,129.0,1.0,21.0,55.3,404.3,17.4,0.5,-0.5,-1.02
2143,2444,2023-07-11 20:00:00+00:00,129.0,1.0,21.0,55.0,403.0,17.3,0.4,-0.5,-1.02
2144,2445,2023-07-11 21:00:00+00:00,129.0,1.0,21.0,55.0,402.3,17.2,0.4,-0.5,-1.02
2145,2446,2023-07-11 22:00:00+00:00,129.0,1.0,20.9,55.7,403.0,16.9,0.4,-0.5,-1.04
2146,2447,2023-07-11 23:00:00+00:00,129.0,1.0,20.9,56.3,405.7,16.3,0.4,-0.5,-1.04
2147,2448,2023-07-12 00:00:00+00:00,129.0,1.0,20.9,57.0,414.0,16.2,0.4,-0.5,-1.04
2148,2449,2023-07-12 01:00:00+00:00,129.0,1.0,20.8,60.0,421.3,14.6,0.4,-0.5,-1.06
2149,2450,2023-07-12 02:00:00+00:00,129.0,1.0,20.7,60.0,433.3,15.2,0.4,-0.5,-1.09
2150,2451,2023-07-12 03:00:00+00:00,129.0,1.0,20.7,60.7,442.0,15.9,0.5,-0.5,-1.08
2151,2452,2023-07-12 04:00:00+00:00,129.0,1.0,20.6,61.0,434.0,17.6,0.6,-0.5,-1.11
2152,2453,2023-07-12 05:00:00+00:00,129.0,1.0,20.6,60.0,417.3,18.2,0.8,-0.5,-1.11
2153,2454,2023-07-12 06:00:00+00:00,129.0,1.0,20.7,61.0,409.3,18.1,0.9,-0.5,-1.08
2154,2455,2023-07-12 07:00:00+00:00,129.0,1.0,20.8,62.7,407.7,18.6,0.7,-0.5,-1.04
2155,2456,2023-07-12 08:00:00+00:00,129.0,1.0,20.8,62.7,405.0,19.0,0.7,-0.5,-1.04
2156,2457,2023-07-12 09:00:00+00:00,129.0,1.0,20.9,62.3,404.7,19.5,0.7,-0.5,-1.02
2157,2458,2023-07-12 10:00:00+00:00,129.0,1.0,20.9,60.7,409.7,20.0,0.7,-0.5,-1.02
2158,2459,2023-07-12 11:00:00+00:00,129.0,1.0,20.9,58.7,411.3,20.2,0.8,-0.5,-1.03
2159,2460,2023-07-12 12:00:00+00:00,129.0,1.0,20.9,57.0,407.0,20.9,0.7,-0.5,-1.04
2160,2461,2023-07-12 13:00:00+00:00,129.0,1.0,20.9,54.7,403.3,21.1,0.7,-0.5,-1.05
2161,2462,2023-07-12 14:00:00+00:00,129.0,1.0,20.8,51.3,402.3,21.6,0.7,-0.5,-1.09
2162,2463,2023-07-12 15:00:00+00:00,129.0,1.0,20.9,49.3,401.7,21.3,0.7,-0.5,-1.07
2163,2464,2023-07-12 16:00:00+00:00,129.0,1.0,20.9,50.7,400.0,20.8,0.7,-0.5,-1.07
2164,2465,2023-07-12 17:00:00+00:00,129.0,1.0,21.0,52.3,400.0,20.6,0.5,-0.5,-1.03
2165,2466,2023-07-12 18:00:00+00:00,129.0,1.0,20.9,52.0,402.0,19.9,0.5,-0.5,-1.06
2166,2467,2023-07-12 19:00:00+00:00,129.0,1.0,21.0,51.0,404.0,19.4,0.5,-0.5,-1.03
2167,2468,2023-07-12 20:00:00+00:00,129.0,1.0,21.1,51.0,402.0,19.1,0.4,-0.4,-1.01
2168,2469,2023-07-12 21:00:00+00:00,129.0,1.0,21.1,52.0,406.0,18.5,0.4,-0.4,-1.0
2169,2470,2023-07-12 22:00:00+00:00,129.0,1.0,21.1,53.0,409.3,18.0,0.4,-0.4,-1.0
2170,2471,2023-07-12 23:00:00+00:00,129.0,1.0,21.1,53.3,416.3,17.6,0.4,-0.4,-1.0
2171,2472,2023-07-13 00:00:00+00:00,129.0,1.0,21.0,54.3,416.0,17.3,0.4,-0.5,-1.02
2172,2473,2023-07-13 01:00:00+00:00,129.0,1.0,20.9,57.7,415.7,15.9,0.4,-0.5,-1.04
2173,2474,2023-07-13 02:00:00+00:00,129.0,1.0,20.8,58.0,419.0,15.9,0.4,-0.5,-1.06
2174,2475,2023-07-13 03:00:00+00:00,129.0,1.0,20.8,58.0,426.0,17.7,0.6,-0.5,-1.06
2175,2476,2023-07-13 04:00:00+00:00,129.0,1.0,20.9,59.0,438.0,19.0,0.8,-0.5,-1.03
2176,2477,2023-07-13 05:00:00+00:00,129.0,1.0,20.9,57.0,424.3,20.2,0.7,-0.5,-1.04
2177,2478,2023-07-13 06:00:00+00:00,129.0,1.0,20.8,53.3,410.0,21.2,0.7,-0.5,-1.08
2178,2479,2023-07-13 07:00:00+00:00,129.0,1.0,20.9,52.0,407.3,20.4,0.7,-0.5,-1.06
2179,2480,2023-07-13 08:00:00+00:00,129.0,1.0,20.9,52.7,404.7,21.5,0.7,-0.5,-1.06
