ID,index,DATE,room,floor,indoor T,indoor RH,co2,outT,value,tsv,spmv
665,665,2023-04-28 17:00:00+00:00,378.0,2.0,21.0,28.0,418.0,4.9,0.4,-0.5,-0.1
666,666,2023-04-28 18:00:00+00:00,378.0,2.0,21.0,27.7,420.0,4.4,0.3,-0.5,-0.1
667,667,2023-04-28 19:00:00+00:00,378.0,2.0,20.9,24.8,410.0,4.8,0.2,-0.5,-0.11
668,668,2023-04-28 20:00:00+00:00,378.0,2.0,21.1,24.0,399.2,5.2,0.2,-0.4,-0.08
669,669,2023-04-28 21:00:00+00:00,378.0,2.0,21.1,24.0,394.5,5.4,0.2,-0.4,-0.08
670,670,2023-04-28 22:00:00+00:00,378.0,2.0,21.1,24.0,397.0,5.0,0.2,-0.4,-0.08
671,671,2023-04-28 23:00:00+00:00,378.0,2.0,21.1,24.0,399.7,5.0,0.2,-0.4,-0.08
672,672,2023-04-29 00:00:00+00:00,378.0,2.0,21.1,24.7,399.7,5.1,0.2,-0.4,-0.08
673,673,2023-04-29 01:00:00+00:00,378.0,2.0,20.7,26.5,413.5,3.7,0.2,-0.5,-0.14
674,674,2023-04-29 02:00:00+00:00,378.0,2.0,20.8,26.7,418.3,3.4,0.2,-0.5,-0.12
675,675,2023-04-29 03:00:00+00:00,378.0,2.0,21.0,25.8,418.8,3.2,0.2,-0.5,-0.1
676,676,2023-04-29 04:00:00+00:00,378.0,2.0,21.0,25.0,418.8,3.3,0.2,-0.5,-0.1
677,677,2023-04-29 05:00:00+00:00,378.0,2.0,21.0,25.0,419.0,3.5,0.2,-0.5,-0.1
678,678,2023-04-29 06:00:00+00:00,378.0,2.0,21.0,24.2,418.8,3.8,0.3,-0.5,-0.1
679,679,2023-04-29 07:00:00+00:00,378.0,2.0,21.0,23.7,419.0,4.0,0.2,-0.5,-0.1
680,680,2023-04-29 08:00:00+00:00,378.0,2.0,21.0,23.0,418.3,5.4,0.2,-0.5,-0.1
681,681,2023-04-29 09:00:00+00:00,378.0,2.0,21.0,24.5,417.8,5.9,0.2,-0.5,-0.1
682,682,2023-04-29 10:00:00+00:00,378.0,2.0,21.0,25.8,417.5,5.9,0.2,-0.5,-0.1
683,683,2023-04-29 11:00:00+00:00,378.0,2.0,21.0,25.0,417.2,6.7,0.2,-0.5,-0.1
684,684,2023-04-29 12:00:00+00:00,378.0,2.0,21.0,23.7,418.5,7.4,0.2,-0.5,-0.1
685,685,2023-04-29 13:00:00+00:00,378.0,2.0,21.0,23.0,418.3,7.9,0.3,-0.5,-0.1
686,686,2023-04-29 14:00:00+00:00,378.0,2.0,21.0,22.5,419.0,7.8,0.2,-0.5,-0.1
687,687,2023-04-29 15:00:00+00:00,378.0,2.0,21.0,23.2,419.0,7.5,0.2,-0.5,-0.1
688,688,2023-04-29 16:00:00+00:00,378.0,2.0,21.0,24.8,417.8,6.4,0.2,-0.5,-0.1
689,689,2023-04-29 17:00:00+00:00,378.0,2.0,21.0,23.8,417.5,6.5,0.2,-0.5,-0.1
690,690,2023-04-29 18:00:00+00:00,378.0,2.0,20.9,22.3,416.8,6.4,0.2,-0.5,-0.11
691,691,2023-04-29 19:00:00+00:00,378.0,2.0,20.9,20.5,402.3,7.3,0.2,-0.5,-0.11
692,692,2023-04-29 20:00:00+00:00,378.0,2.0,21.2,20.0,387.2,7.8,0.2,-0.4,-0.07
693,693,2023-04-29 21:00:00+00:00,378.0,2.0,21.1,21.0,382.7,8.0,0.2,-0.4,-0.09
694,694,2023-04-29 22:00:00+00:00,378.0,2.0,21.0,21.0,381.0,7.0,0.2,-0.5,-0.1
695,695,2023-04-29 23:00:00+00:00,378.0,2.0,21.0,21.0,383.3,5.9,0.2,-0.5,-0.1
696,696,2023-04-30 00:00:00+00:00,378.0,2.0,21.0,21.7,385.3,5.7,0.2,-0.5,-0.1
697,697,2023-04-30 01:00:00+00:00,378.0,2.0,20.8,26.2,403.0,4.8,0.2,-0.5,-0.13
698,698,2023-04-30 02:00:00+00:00,378.0,2.0,20.8,28.8,409.8,5.0,0.2,-0.5,-0.12
699,699,2023-04-30 03:00:00+00:00,378.0,2.0,21.1,30.0,410.0,5.1,0.2,-0.4,-0.08
700,700,2023-04-30 04:00:00+00:00,378.0,2.0,21.1,30.0,411.3,5.6,0.2,-0.4,-0.08
701,701,2023-04-30 05:00:00+00:00,378.0,2.0,21.0,29.5,411.3,5.1,0.2,-0.5,-0.1
702,702,2023-04-30 06:00:00+00:00,378.0,2.0,21.0,28.3,415.0,5.1,0.2,-0.5,-0.1
703,703,2023-04-30 07:00:00+00:00,378.0,2.0,21.0,28.0,413.2,5.0,0.2,-0.5,-0.1
704,704,2023-04-30 08:00:00+00:00,378.0,2.0,21.0,28.2,413.5,4.9,0.2,-0.5,-0.1
705,705,2023-04-30 09:00:00+00:00,378.0,2.0,21.0,28.7,414.0,4.6,0.2,-0.5,-0.1
706,706,2023-04-30 10:00:00+00:00,378.0,2.0,21.0,28.2,414.3,5.2,0.2,-0.5,-0.1
707,707,2023-04-30 11:00:00+00:00,378.0,2.0,21.0,28.0,414.5,4.9,0.2,-0.5,-0.1
708,708,2023-04-30 12:00:00+00:00,378.0,2.0,21.0,28.0,414.5,5.1,0.2,-0.5,-0.1
709,709,2023-04-30 13:00:00+00:00,378.0,2.0,21.0,28.8,414.8,5.4,0.2,-0.5,-0.1
710,710,2023-04-30 14:00:00+00:00,378.0,2.0,21.0,28.7,417.0,5.9,0.2,-0.5,-0.1
711,711,2023-04-30 15:00:00+00:00,378.0,2.0,21.0,28.0,415.8,5.3,0.2,-0.5,-0.1
712,712,2023-04-30 16:00:00+00:00,378.0,2.0,21.0,28.0,415.8,5.1,0.2,-0.5,-0.1
713,713,2023-04-30 17:00:00+00:00,378.0,2.0,21.0,27.3,415.7,5.2,0.2,-0.5,-0.1
714,714,2023-04-30 18:00:00+00:00,378.0,2.0,21.0,26.8,416.3,5.1,0.2,-0.5,-0.1
715,715,2023-04-30 19:00:00+00:00,378.0,2.0,21.0,24.5,400.8,5.3,0.2,-0.5,-0.1
716,716,2023-04-30 20:00:00+00:00,378.0,2.0,21.5,23.7,389.7,5.1,0.2,-1.0,-0.03
717,717,2023-04-30 21:00:00+00:00,378.0,2.0,21.5,24.0,388.8,4.6,0.2,-1.0,-0.03
718,718,2023-04-30 22:00:00+00:00,378.0,2.0,21.5,24.0,392.5,4.4,0.2,-1.0,-0.03
719,719,2023-04-30 23:00:00+00:00,378.0,2.0,21.5,24.0,393.3,4.3,0.2,-1.0,-0.03
720,720,2023-05-01 00:00:00+00:00,378.0,2.0,21.5,24.0,393.3,4.1,0.2,-1.0,-0.03
721,721,2023-05-01 01:00:00+00:00,378.0,2.0,21.0,25.7,411.2,2.6,0.2,-0.5,-0.1
722,722,2023-05-01 02:00:00+00:00,378.0,2.0,20.9,25.3,419.3,2.7,0.2,-0.5,-0.11
723,723,2023-05-01 03:00:00+00:00,378.0,2.0,20.8,25.2,419.8,3.3,0.2,-0.5,-0.13
724,724,2023-05-01 04:00:00+00:00,378.0,2.0,20.9,25.0,419.5,4.0,0.3,-0.5,-0.11
725,725,2023-05-01 05:00:00+00:00,378.0,2.0,20.9,24.3,418.8,5.0,0.3,-0.5,-0.11
726,726,2023-05-01 06:00:00+00:00,378.0,2.0,21.0,23.3,418.0,6.1,0.3,-0.5,-0.1
727,727,2023-05-01 07:00:00+00:00,378.0,2.0,21.0,23.0,417.5,7.1,0.3,-0.5,-0.1
728,728,2023-05-01 08:00:00+00:00,378.0,2.0,21.0,24.5,417.3,7.6,0.3,-0.5,-0.1
729,729,2023-05-01 09:00:00+00:00,378.0,2.0,21.0,24.7,416.5,8.1,0.3,-0.5,-0.1
730,730,2023-05-01 10:00:00+00:00,378.0,2.0,21.0,23.0,417.0,8.4,0.4,-0.5,-0.1
731,731,2023-05-01 11:00:00+00:00,378.0,2.0,21.0,22.7,417.7,9.1,0.5,-0.5,-0.1
732,732,2023-05-01 12:00:00+00:00,378.0,2.0,21.0,22.3,417.0,8.6,0.3,-0.5,-0.1
733,733,2023-05-01 13:00:00+00:00,378.0,2.0,20.9,23.5,417.7,8.9,0.3,-0.5,-0.11
734,734,2023-05-01 14:00:00+00:00,378.0,2.0,21.0,21.3,419.7,9.4,0.3,-0.5,-0.1
735,735,2023-05-01 15:00:00+00:00,378.0,2.0,20.9,19.3,418.0,9.4,0.3,-0.5,-0.12
736,736,2023-05-01 16:00:00+00:00,378.0,2.0,20.9,20.7,417.8,7.4,0.3,-0.5,-0.11
737,737,2023-05-01 17:00:00+00:00,378.0,2.0,20.9,24.0,421.0,6.0,0.2,-0.5,-0.11
738,738,2023-05-01 18:00:00+00:00,378.0,2.0,20.9,25.0,419.0,5.4,0.2,-0.5,-0.11
739,739,2023-05-01 19:00:00+00:00,378.0,2.0,20.9,23.3,403.7,5.4,0.2,-0.5,-0.11
740,740,2023-05-01 20:00:00+00:00,378.0,2.0,21.1,22.0,392.7,5.2,0.2,-0.4,-0.09
741,741,2023-05-01 21:00:00+00:00,378.0,2.0,21.1,22.0,389.7,5.3,0.2,-0.4,-0.09
742,742,2023-05-01 22:00:00+00:00,378.0,2.0,21.0,22.0,390.0,5.5,0.2,-0.5,-0.1
743,743,2023-05-01 23:00:00+00:00,378.0,2.0,21.0,22.0,391.3,5.8,0.2,-0.5,-0.1
744,744,2023-05-02 00:00:00+00:00,378.0,2.0,21.0,22.0,390.5,5.8,0.2,-0.5,-0.1
745,745,2023-05-02 01:00:00+00:00,378.0,2.0,20.8,26.3,407.0,4.6,0.2,-0.5,-0.13
746,746,2023-05-02 02:00:00+00:00,378.0,2.0,20.9,29.0,413.7,4.8,0.2,-0.5,-0.11
747,747,2023-05-02 03:00:00+00:00,378.0,2.0,21.0,29.0,413.2,5.2,0.5,-0.5,-0.1
748,748,2023-05-02 04:00:00+00:00,378.0,2.0,21.1,28.8,415.5,5.6,0.8,-0.4,-0.08
749,749,2023-05-02 05:00:00+00:00,378.0,2.0,21.0,29.0,415.2,5.8,1.0,-0.5,-0.1
750,750,2023-05-02 06:00:00+00:00,378.0,2.0,21.0,30.0,415.7,6.2,1.0,-0.5,-0.09
751,751,2023-05-02 07:00:00+00:00,378.0,2.0,21.3,31.2,544.2,7.0,1.1,-0.2,-0.05
752,752,2023-05-02 08:00:00+00:00,378.0,2.0,21.7,29.5,566.3,7.5,1.1,-1.0,0.0
753,753,2023-05-02 09:00:00+00:00,378.0,2.0,21.8,28.0,531.5,7.1,1.1,-1.0,0.02
754,754,2023-05-02 10:00:00+00:00,378.0,2.0,21.9,27.0,514.0,6.5,1.1,-1.0,0.03
755,755,2023-05-02 11:00:00+00:00,378.0,2.0,21.5,28.3,520.3,5.8,1.0,-1.0,-0.03
756,756,2023-05-02 12:00:00+00:00,378.0,2.0,21.7,27.0,508.5,5.7,1.0,-1.0,0.0
757,757,2023-05-02 13:00:00+00:00,378.0,2.0,21.8,27.2,522.8,5.8,0.9,-1.0,0.02
758,758,2023-05-02 14:00:00+00:00,378.0,2.0,21.8,26.5,456.5,6.3,0.7,-1.0,0.01
759,759,2023-05-02 15:00:00+00:00,378.0,2.0,21.7,26.0,433.8,5.6,0.5,-1.0,0.0
760,760,2023-05-02 16:00:00+00:00,378.0,2.0,21.6,25.5,427.2,4.9,0.3,-1.0,-0.01
761,761,2023-05-02 17:00:00+00:00,378.0,2.0,21.3,25.0,422.8,4.3,0.3,-0.2,-0.06
762,762,2023-05-02 18:00:00+00:00,378.0,2.0,21.1,25.0,420.0,4.3,0.2,-0.4,-0.08
763,763,2023-05-02 19:00:00+00:00,378.0,2.0,20.8,25.0,400.8,4.8,0.2,-0.5,-0.13
764,764,2023-05-02 20:00:00+00:00,378.0,2.0,20.9,25.0,393.8,4.8,0.2,-0.5,-0.11
765,765,2023-05-02 21:00:00+00:00,378.0,2.0,21.1,25.0,389.0,4.4,0.2,-0.4,-0.08
766,766,2023-05-02 22:00:00+00:00,378.0,2.0,21.1,25.0,394.8,4.1,0.2,-0.4,-0.08
767,767,2023-05-02 23:00:00+00:00,378.0,2.0,21.1,25.0,396.3,3.9,0.2,-0.4,-0.08
768,768,2023-05-03 00:00:00+00:00,378.0,2.0,21.2,25.0,396.0,3.5,0.2,-0.4,-0.07
769,769,2023-05-03 01:00:00+00:00,378.0,2.0,21.3,23.5,404.3,2.1,0.2,-0.2,-0.06
770,770,2023-05-03 02:00:00+00:00,378.0,2.0,21.1,22.7,408.5,2.2,0.2,-0.4,-0.09
771,771,2023-05-03 03:00:00+00:00,378.0,2.0,21.1,22.0,414.3,3.4,0.5,-0.4,-0.09
772,772,2023-05-03 04:00:00+00:00,378.0,2.0,21.1,22.3,412.8,4.3,0.7,-0.4,-0.09
773,773,2023-05-03 05:00:00+00:00,378.0,2.0,21.2,22.0,420.2,5.4,0.9,-0.4,-0.07
774,774,2023-05-03 06:00:00+00:00,378.0,2.0,21.2,22.0,425.3,6.5,1.0,-0.4,-0.07
775,775,2023-05-03 07:00:00+00:00,378.0,2.0,21.5,24.2,529.2,7.8,1.1,-1.0,-0.03
776,776,2023-05-03 08:00:00+00:00,378.0,2.0,21.3,22.2,528.5,9.3,1.0,-0.3,-0.06
777,777,2023-05-03 09:00:00+00:00,378.0,2.0,21.4,20.2,501.5,9.8,1.0,-0.8,-0.05
778,778,2023-05-03 10:00:00+00:00,378.0,2.0,21.3,22.2,545.3,9.3,1.3,-0.3,-0.06
779,779,2023-05-03 11:00:00+00:00,378.0,2.0,21.1,24.0,526.0,8.7,0.9,-0.4,-0.08
780,780,2023-05-03 12:00:00+00:00,378.0,2.0,21.4,26.0,529.3,8.0,1.0,-0.8,-0.04
781,781,2023-05-03 13:00:00+00:00,378.0,2.0,20.8,25.0,425.2,8.6,0.9,-0.5,-0.13
782,782,2023-05-03 14:00:00+00:00,378.0,2.0,20.9,25.0,422.7,9.0,0.6,-0.5,-0.11
783,783,2023-05-03 15:00:00+00:00,378.0,2.0,20.9,24.3,420.3,8.7,0.5,-0.5,-0.11
784,784,2023-05-03 16:00:00+00:00,378.0,2.0,21.0,23.2,420.7,8.5,0.5,-0.5,-0.1
785,785,2023-05-03 17:00:00+00:00,378.0,2.0,21.0,24.2,420.8,6.7,0.3,-0.5,-0.1
786,786,2023-05-03 18:00:00+00:00,378.0,2.0,21.0,24.8,421.5,6.8,0.2,-0.5,-0.1
787,787,2023-05-03 19:00:00+00:00,378.0,2.0,20.9,22.7,411.2,6.7,0.2,-0.5,-0.11
788,788,2023-05-03 20:00:00+00:00,378.0,2.0,21.0,22.0,400.7,6.7,0.2,-0.5,-0.1
789,789,2023-05-03 21:00:00+00:00,378.0,2.0,21.0,22.0,397.7,6.0,0.2,-0.5,-0.1
790,790,2023-05-03 22:00:00+00:00,378.0,2.0,21.0,22.0,402.5,4.6,0.2,-0.5,-0.1
791,791,2023-05-03 23:00:00+00:00,378.0,2.0,21.0,22.0,403.7,3.0,0.2,-0.5,-0.1
792,792,2023-05-04 00:00:00+00:00,378.0,2.0,21.0,22.0,402.3,3.4,0.2,-0.5,-0.1
793,793,2023-05-04 01:00:00+00:00,378.0,2.0,20.9,22.0,417.2,0.8,0.3,-0.4,-0.11
794,794,2023-05-04 02:00:00+00:00,378.0,2.0,20.9,18.8,424.3,0.3,0.3,-0.0,-0.12
795,795,2023-05-04 03:00:00+00:00,378.0,2.0,21.0,17.3,426.3,0.9,0.4,-0.4,-0.1
796,796,2023-05-04 04:00:00+00:00,378.0,2.0,21.0,17.0,428.8,1.4,0.7,-0.4,-0.1
797,797,2023-05-04 05:00:00+00:00,378.0,2.0,21.0,16.3,428.3,1.6,0.9,-0.3,-0.1
798,798,2023-05-04 06:00:00+00:00,378.0,2.0,21.0,15.5,428.0,2.1,1.6,-0.4,-0.1
799,1100,2023-05-16 20:00:00+00:00,378.0,2.0,21.1,40.7,410.7,11.8,0.2,-0.4,-0.07
800,1101,2023-05-16 21:00:00+00:00,378.0,2.0,21.1,39.7,401.3,12.1,0.2,-0.4,-0.07
801,1102,2023-05-16 22:00:00+00:00,378.0,2.0,21.1,39.0,404.3,12.2,0.2,-0.4,-0.07
802,1103,2023-05-16 23:00:00+00:00,378.0,2.0,21.1,38.2,405.5,12.0,0.2,-0.4,-0.08
803,1104,2023-05-17 00:00:00+00:00,378.0,2.0,21.1,38.0,405.0,11.9,0.2,-0.4,-0.08
804,1105,2023-05-17 01:00:00+00:00,378.0,2.0,20.9,45.0,410.8,10.6,0.2,-0.5,-0.1
805,1106,2023-05-17 02:00:00+00:00,378.0,2.0,20.9,46.0,414.5,10.0,0.2,-0.5,-0.1
806,1107,2023-05-17 03:00:00+00:00,378.0,2.0,21.0,46.0,414.7,10.0,0.4,-0.5,-0.08
807,1108,2023-05-17 04:00:00+00:00,378.0,2.0,21.0,46.8,413.8,10.2,0.7,-0.5,-0.08
808,1109,2023-05-17 05:00:00+00:00,378.0,2.0,21.0,47.0,417.3,10.4,1.1,-0.5,-0.08
809,1110,2023-05-17 06:00:00+00:00,378.0,2.0,21.0,47.0,417.2,10.3,1.1,-0.5,-0.08
810,1111,2023-05-17 07:00:00+00:00,378.0,2.0,21.0,47.0,418.7,10.3,1.2,-0.5,-0.08
811,1112,2023-05-17 08:00:00+00:00,378.0,2.0,21.0,46.7,415.0,10.8,1.0,-0.5,-0.08
812,1113,2023-05-17 09:00:00+00:00,378.0,2.0,21.0,45.0,414.0,11.7,1.0,-0.5,-0.08
813,1114,2023-05-17 10:00:00+00:00,378.0,2.0,21.0,42.3,414.7,11.7,1.0,-0.5,-0.09
814,1115,2023-05-17 11:00:00+00:00,378.0,2.0,21.0,40.5,415.2,11.9,1.1,-0.5,-0.09
815,1116,2023-05-17 12:00:00+00:00,378.0,2.0,21.0,39.3,414.5,12.4,1.0,-0.5,-0.09
816,1117,2023-05-17 13:00:00+00:00,378.0,2.0,21.4,38.5,470.0,11.7,0.9,-0.8,-0.03
817,1118,2023-05-17 14:00:00+00:00,378.0,2.0,20.9,39.3,418.7,11.4,0.7,-0.5,-0.1
818,1119,2023-05-17 15:00:00+00:00,378.0,2.0,21.0,39.3,415.0,11.2,0.5,-0.5,-0.09
819,1120,2023-05-17 16:00:00+00:00,378.0,2.0,20.9,40.0,415.0,10.3,0.4,-0.5,-0.1
820,1121,2023-05-17 17:00:00+00:00,378.0,2.0,20.9,39.2,415.5,10.3,0.2,-0.5,-0.1
821,1122,2023-05-17 18:00:00+00:00,378.0,2.0,21.0,38.0,415.8,9.6,0.3,-0.5,-0.09
822,1123,2023-05-17 19:00:00+00:00,378.0,2.0,20.9,35.2,412.5,9.8,0.2,-0.5,-0.11
823,1124,2023-05-17 20:00:00+00:00,378.0,2.0,21.1,34.0,399.5,9.8,0.2,-0.4,-0.08
824,1125,2023-05-17 21:00:00+00:00,378.0,2.0,21.0,34.0,393.2,9.4,0.2,-0.5,-0.09
825,1126,2023-05-17 22:00:00+00:00,378.0,2.0,21.0,34.0,394.2,9.0,0.2,-0.5,-0.09
826,1127,2023-05-17 23:00:00+00:00,378.0,2.0,21.0,34.0,396.3,8.7,0.2,-0.5,-0.09
827,1128,2023-05-18 00:00:00+00:00,378.0,2.0,21.0,34.0,397.3,8.0,0.2,-0.5,-0.09
828,1129,2023-05-18 01:00:00+00:00,378.0,2.0,20.8,35.3,411.2,6.5,0.2,-0.5,-0.12
829,1130,2023-05-18 02:00:00+00:00,378.0,2.0,20.8,35.3,417.2,7.6,0.2,-0.5,-0.12
830,1131,2023-05-18 03:00:00+00:00,378.0,2.0,20.9,35.0,417.7,8.5,0.2,-0.5,-0.11
831,1132,2023-05-18 04:00:00+00:00,378.0,2.0,20.9,34.3,419.3,8.8,0.3,-0.5,-0.11
832,1133,2023-05-18 05:00:00+00:00,378.0,2.0,21.0,32.5,419.3,9.0,0.3,-0.5,-0.09
833,1134,2023-05-18 06:00:00+00:00,378.0,2.0,21.0,30.5,419.3,9.4,0.4,-0.5,-0.09
834,1135,2023-05-18 07:00:00+00:00,378.0,2.0,20.9,29.0,420.0,10.1,0.4,-0.5,-0.11
835,1136,2023-05-18 08:00:00+00:00,378.0,2.0,20.9,28.2,420.0,10.8,0.3,-0.5,-0.11
836,1137,2023-05-18 09:00:00+00:00,378.0,2.0,20.9,28.0,420.3,11.1,0.3,-0.5,-0.11
837,1138,2023-05-18 10:00:00+00:00,378.0,2.0,20.9,28.0,419.8,11.6,0.4,-0.5,-0.11
838,1139,2023-05-18 11:00:00+00:00,378.0,2.0,20.9,28.0,420.0,11.9,0.4,-0.5,-0.11
839,1140,2023-05-18 12:00:00+00:00,378.0,2.0,20.9,28.0,420.0,12.1,0.3,-0.5,-0.11
840,1141,2023-05-18 13:00:00+00:00,378.0,2.0,20.9,28.0,420.0,12.0,0.3,-0.5,-0.11
841,1142,2023-05-18 14:00:00+00:00,378.0,2.0,20.9,28.0,420.0,12.2,0.3,-0.5,-0.11
842,1143,2023-05-18 15:00:00+00:00,378.0,2.0,20.9,28.0,419.3,12.2,0.3,-0.5,-0.11
843,1144,2023-05-18 16:00:00+00:00,378.0,2.0,20.9,28.0,419.0,12.2,0.3,-0.5,-0.11
844,1145,2023-05-18 17:00:00+00:00,378.0,2.0,20.9,28.0,420.3,12.1,0.2,-0.5,-0.11
845,1146,2023-05-18 18:00:00+00:00,378.0,2.0,20.9,28.0,421.8,11.7,0.2,-0.5,-0.11
846,1147,2023-05-18 19:00:00+00:00,378.0,2.0,20.8,26.5,417.3,11.3,0.2,-0.5,-0.12
847,1148,2023-05-18 20:00:00+00:00,378.0,2.0,21.1,26.0,404.0,11.3,0.2,-0.4,-0.08
848,1149,2023-05-18 21:00:00+00:00,378.0,2.0,21.2,26.0,395.5,10.0,0.2,-0.4,-0.07
849,1150,2023-05-18 22:00:00+00:00,378.0,2.0,21.1,26.0,400.5,9.3,0.2,-0.4,-0.08
850,1151,2023-05-18 23:00:00+00:00,378.0,2.0,21.0,26.0,401.5,8.7,0.2,-0.5,-0.1
851,1152,2023-05-19 00:00:00+00:00,378.0,2.0,21.0,26.8,403.0,8.0,0.3,-0.5,-0.1
852,1153,2023-05-19 01:00:00+00:00,378.0,2.0,20.8,28.0,420.8,5.8,0.2,-0.5,-0.12
853,1154,2023-05-19 02:00:00+00:00,378.0,2.0,20.8,27.7,429.5,6.4,0.2,-0.5,-0.12
854,1155,2023-05-19 03:00:00+00:00,378.0,2.0,20.9,27.0,429.3,7.4,0.2,-0.5,-0.11
855,1156,2023-05-19 04:00:00+00:00,378.0,2.0,20.9,27.0,430.8,8.0,0.5,-0.5,-0.11
856,1157,2023-05-19 05:00:00+00:00,378.0,2.0,20.9,27.0,430.3,9.1,0.7,-0.5,-0.11
857,1158,2023-05-19 06:00:00+00:00,378.0,2.0,20.9,27.2,430.2,10.3,0.8,-0.5,-0.11
858,1159,2023-05-19 07:00:00+00:00,378.0,2.0,21.4,28.3,527.3,10.8,0.6,-0.8,-0.04
859,1160,2023-05-19 08:00:00+00:00,378.0,2.0,21.3,26.0,499.0,10.8,0.7,-0.2,-0.06
860,1161,2023-05-19 09:00:00+00:00,378.0,2.0,21.1,23.8,429.2,10.7,0.7,-0.4,-0.08
861,1162,2023-05-19 10:00:00+00:00,378.0,2.0,20.9,23.7,426.0,11.6,0.8,-0.5,-0.11
862,1163,2023-05-19 11:00:00+00:00,378.0,2.0,21.0,24.0,421.7,12.6,0.7,-0.5,-0.1
863,1164,2023-05-19 12:00:00+00:00,378.0,2.0,21.0,24.0,426.2,13.1,0.7,-0.5,-0.1
864,1165,2023-05-19 13:00:00+00:00,378.0,2.0,21.0,24.8,425.0,13.0,0.7,-0.5,-0.1
865,1166,2023-05-19 14:00:00+00:00,378.0,2.0,21.0,25.0,424.5,13.5,0.3,-0.5,-0.1
866,1167,2023-05-19 15:00:00+00:00,378.0,2.0,21.0,26.2,422.3,12.8,0.3,-0.5,-0.1
867,1168,2023-05-19 16:00:00+00:00,378.0,2.0,21.0,27.2,421.8,12.3,0.3,-0.5,-0.1
868,1169,2023-05-19 17:00:00+00:00,378.0,2.0,21.0,28.2,417.7,12.3,0.3,-0.5,-0.1
869,1170,2023-05-19 18:00:00+00:00,378.0,2.0,21.0,29.0,417.5,11.4,0.2,-0.5,-0.1
870,1171,2023-05-19 19:00:00+00:00,378.0,2.0,21.1,29.0,406.3,11.5,0.2,-0.4,-0.08
871,1172,2023-05-19 20:00:00+00:00,378.0,2.0,21.0,28.5,403.2,11.9,0.2,-0.5,-0.1
872,1173,2023-05-19 21:00:00+00:00,378.0,2.0,21.0,28.0,398.2,12.0,0.2,-0.5,-0.1
873,1174,2023-05-19 22:00:00+00:00,378.0,2.0,21.0,28.0,405.5,11.5,0.2,-0.5,-0.1
874,1175,2023-05-19 23:00:00+00:00,378.0,2.0,21.0,28.0,407.3,11.2,0.2,-0.5,-0.1
875,1176,2023-05-20 00:00:00+00:00,378.0,2.0,21.0,28.0,409.2,10.8,0.2,-0.5,-0.1
876,1177,2023-05-20 01:00:00+00:00,378.0,2.0,20.9,28.0,423.2,9.3,0.2,-0.5,-0.11
877,1178,2023-05-20 02:00:00+00:00,378.0,2.0,20.9,26.8,411.8,9.8,0.2,-0.5,-0.11
878,1179,2023-05-20 03:00:00+00:00,378.0,2.0,20.9,26.0,417.3,10.9,0.2,-0.5,-0.11
879,1180,2023-05-20 04:00:00+00:00,378.0,2.0,20.8,25.5,423.5,11.9,0.2,-0.5,-0.13
880,1181,2023-05-20 05:00:00+00:00,378.0,2.0,20.9,24.2,423.5,13.5,0.2,-0.5,-0.11
881,1182,2023-05-20 06:00:00+00:00,378.0,2.0,21.0,24.0,422.7,14.1,0.2,-0.5,-0.1
882,1183,2023-05-20 07:00:00+00:00,378.0,2.0,21.0,25.7,421.7,14.5,0.3,-0.5,-0.1
883,1184,2023-05-20 08:00:00+00:00,378.0,2.0,21.0,26.0,425.8,15.0,0.3,-0.5,-0.1
884,1185,2023-05-20 09:00:00+00:00,378.0,2.0,21.0,24.3,425.3,15.6,0.2,-0.5,-0.1
885,1186,2023-05-20 10:00:00+00:00,378.0,2.0,20.9,23.0,427.5,16.2,0.2,-0.5,-0.11
886,1187,2023-05-20 11:00:00+00:00,378.0,2.0,20.9,22.2,426.3,16.5,0.2,-0.5,-0.11
887,1188,2023-05-20 12:00:00+00:00,378.0,2.0,20.9,22.0,427.2,16.5,0.2,-0.5,-0.11
888,1189,2023-05-20 13:00:00+00:00,378.0,2.0,20.9,22.0,422.3,16.5,0.2,-0.5,-0.11
889,1190,2023-05-20 14:00:00+00:00,378.0,2.0,20.9,22.3,424.7,16.6,0.3,-0.5,-0.11
890,1191,2023-05-20 15:00:00+00:00,378.0,2.0,20.9,22.3,420.7,16.7,0.2,-0.5,-0.11
891,1192,2023-05-20 16:00:00+00:00,378.0,2.0,21.1,23.0,418.0,16.6,0.2,-0.4,-0.09
892,1193,2023-05-20 17:00:00+00:00,378.0,2.0,21.0,23.7,414.8,16.3,0.2,-0.5,-0.1
893,1194,2023-05-20 18:00:00+00:00,378.0,2.0,21.1,22.0,412.2,16.0,0.2,-0.4,-0.09
894,1195,2023-05-20 19:00:00+00:00,378.0,2.0,21.0,21.5,404.7,15.5,0.2,-0.5,-0.1
895,1196,2023-05-20 20:00:00+00:00,378.0,2.0,21.1,22.3,403.3,14.9,0.2,-0.4,-0.09
896,1197,2023-05-20 21:00:00+00:00,378.0,2.0,21.1,23.0,397.5,14.3,0.2,-0.4,-0.09
897,1198,2023-05-20 22:00:00+00:00,378.0,2.0,21.0,23.0,401.3,13.5,0.2,-0.5,-0.1
898,1199,2023-05-20 23:00:00+00:00,378.0,2.0,21.0,23.7,407.3,12.3,0.2,-0.5,-0.1
899,1200,2023-05-21 00:00:00+00:00,378.0,2.0,21.1,24.0,414.2,11.9,0.2,-0.4,-0.08
